FeedbackID,OrderID,CustomerRating,DeliveryRating,FoodRating,Review,Sentiment
13115,111908,5.0,4,5,Best biryani in town!,Positive
13116,114497,5.0,5,5,Amazing experience overall.,Positive
13117,102779,5.0,4,4,Best biryani in town!,Positive
13118,116761,5.0,4,4,Best biryani in town!,Positive
13119,113047,5.0,5,4,"Loved the taste, will order again.",Positive
13120,103212,1.0,2,1,Food arrived cold and late.,Negative
13121,113686,3.0,3,3,,Neutral
13122,113934,4.0,8,5,"Loved the taste, will order again.",Positive
13123,110005,5.0,5,4,Packaging was excellent and food was hot.,Positive
13124,119184,5.0,5,5,"Loved the taste, will order again.",Positive
13125,116267,5.0,5,5,Delivery partner was very polite.,Positive
13126,120406,4.0,4,5,Amazing experience overall.,Positive
13127,103058,4.0,5,3,Great food and fast delivery!,Positive
13128,108466,1.0,1,1,Very disappointed with the service.,Negative
13129,120082,5.0,5,4,Delivery partner was very polite.,Positive
13130,114009,1.0,2,1,Delivery took way too long.,Negative
13131,104154,3.0,2,2,,Neutral
13132,104860,1.0,1,2,Delivery took way too long.,Negative
13133,104435,5.0,4,5,Delivery partner was very polite.,Positive
13134,116862,5.0,5,5,"Loved the taste, will order again.",Positive
13135,120046,5.0,4,5,Packaging was excellent and food was hot.,Positive
13136,102626,1.0,1,1,Quality was not up to the mark.,Negative
13137,111319,1.0,2,1,Very disappointed with the service.,Negative
13138,108573,1.0,1,2,Wrong item delivered.,Negative
13139,119152,4.0,3,3,Packaging was excellent and food was hot.,Positive
13140,101291,3.0,4,3,Average experience.,Neutral
13141,109602,5.0,5,5,Packaging was excellent and food was hot.,Positive
13142,101322,1.0,2,2,Food arrived cold and late.,Negative
13143,116436,5.0,5,4,Packaging was excellent and food was hot.,Positive
13144,104069,3.0,4,2,,Neutral
13145,115319,5.0,5,5,Delivery partner was very polite.,Positive
13146,120403,4.0,5,3,"Loved the taste, will order again.",Positive
13147,119938,2.0,3,1,Very disappointed with the service.,Negative
13148,102321,1.0,1,1,Quality was not up to the mark.,Negative
13149,115263,5.0,5,5,Packaging was excellent and food was hot.,Positive
13150,103711,4.0,5,4,"Loved the taste, will order again.",Positive
13151,103485,,2,1,Quality was not up to the mark.,Negative
13152,110664,1.0,1,2,Wrong item delivered.,Negative
13153,103498,1.0,2,2,Quality was not up to the mark.,Negative
13154,116518,3.0,4,4,"Food was okay, nothing special.",Neutral
13155,101742,5.0,5,4,Packaging was excellent and food was hot.,Positive
13156,107991,1.0,1,1,Food arrived cold and late.,Negative
13157,114752,3.0,4,3,"Food was okay, nothing special.",Neutral
13158,118287,2.0,3,1,Order was incomplete.,Negative
13159,116562,5.0,4,4,"Loved the taste, will order again.",Positive
13160,101464,5.0,4,5,Best biryani in town!,Positive
13161,100666,3.0,2,4,Average experience.,Neutral
13162,103351,2.0,3,1,Food arrived cold and late.,Negative
13163,114953,5.0,5,5,,Positive
13164,109449,2.0,1,1,Order was incomplete.,Negative
13165,111037,3.0,3,2,Delivery was on time but food was mediocre.,Neutral
13166,102250,5.0,5,5,Packaging was excellent and food was hot.,Positive
13167,110145,5.0,5,5,"Loved the taste, will order again.",Positive
13168,100033,3.0,3,4,"Food was okay, nothing special.",Neutral
13169,110958,5.0,5,5,Amazing experience overall.,Positive
13170,107752,2.0,1,2,Wrong item delivered.,Negative
13171,117236,5.0,4,5,Delivery partner was very polite.,Positive
13172,120386,3.0,3,3,"Food was okay, nothing special.",Neutral
13173,118794,5.0,5,4,"Loved the taste, will order again.",Positive
13174,115353,,5,4,Great food and fast delivery!,Positive
13175,104459,5.0,5,5,Delivery partner was very polite.,Positive
13176,119462,5.0,5,5,"Loved the taste, will order again.",Positive
13177,104123,5.0,5,4,Delivery partner was very polite.,Positive
13178,112476,4.0,3,4,Great food and fast delivery!,Positive
13179,116489,5.0,5,4,Delivery partner was very polite.,Positive
13180,117054,2.0,2,2,Wrong item delivered.,Negative
13181,117802,3.0,8,2,Delivery was on time but food was mediocre.,Neutral
13182,119297,4.0,4,5,Delivery partner was very polite.,Positive
13183,102234,3.0,2,2,Average experience.,Neutral
13184,111317,3.0,2,4,"Food was okay, nothing special.",Neutral
13185,117211,3.0,2,3,"Food was okay, nothing special.",Neutral
13186,116813,1.0,1,1,Food arrived cold and late.,Negative
13187,111673,5.0,4,5,Amazing experience overall.,Positive
13188,110300,2.0,2,3,Quality was not up to the mark.,Negative
13189,107286,2.0,3,1,Food arrived cold and late.,Negative
13190,118423,3.0,4,4,"Food was okay, nothing special.",Neutral
13191,114238,4.0,3,4,"Loved the taste, will order again.",Positive
13192,101855,4.0,3,3,Best biryani in town!,Positive
13193,120308,2.0,2,1,Very disappointed with the service.,Negative
13194,112105,1.0,1,1,Wrong item delivered.,Negative
13195,112626,4.0,5,5,Great food and fast delivery!,Positive
13196,110173,,3,2,Delivery took way too long.,Negative
13197,113224,1.0,1,1,Delivery took way too long.,Negative
13198,116059,4.0,4,5,Great food and fast delivery!,Positive
13199,113156,4.0,4,5,Delivery partner was very polite.,Positive
13200,103430,2.0,2,2,Food arrived cold and late.,Negative
13201,118613,5.0,5,4,Amazing experience overall.,Positive
13202,120389,3.0,3,2,Delivery was on time but food was mediocre.,Neutral
13203,119259,4.0,3,3,,Positive
13204,114551,2.0,2,2,Quality was not up to the mark.,Negative
13205,111934,3.0,3,4,,Neutral
13206,114264,5.0,5,4,Delivery partner was very polite.,Positive
13207,117348,5.0,5,4,Great food and fast delivery!,Positive
13208,112352,5.0,4,5,Best biryani in town!,Positive
13209,118893,3.0,3,2,"Food was okay, nothing special.",Neutral
13210,108181,2.0,1,2,Food arrived cold and late.,Negative
13211,110421,5.0,5,5,Packaging was excellent and food was hot.,Positive
13212,118629,5.0,4,4,Packaging was excellent and food was hot.,Positive
13213,108408,3.0,2,4,,Neutral
13214,104135,5.0,5,4,Best biryani in town!,Positive
13215,100302,1.0,2,1,Food arrived cold and late.,Negative
13216,114328,5.0,5,5,"Loved the taste, will order again.",Positive
13217,110804,1.0,2,2,Delivery took way too long.,Negative
13218,103791,1.0,2,2,Wrong item delivered.,Negative
13219,119707,2.0,3,3,Order was incomplete.,Negative
13220,119076,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
13221,106134,1.0,1,1,Delivery took way too long.,Negative
13222,117437,5.0,4,4,Best biryani in town!,Positive
13223,117866,4.0,5,3,"Loved the taste, will order again.",Positive
13224,100505,,2,1,Delivery took way too long.,Negative
13225,100892,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
13226,112926,5.0,5,5,"Loved the taste, will order again.",Positive
13227,102363,5.0,5,5,Best biryani in town!,Positive
13228,103339,5.0,4,5,"Loved the taste, will order again.",Positive
13229,114676,4.0,4,5,"Loved the taste, will order again.",Positive
13230,109347,5.0,5,5,,Positive
13231,106486,4.0,3,3,"Loved the taste, will order again.",Positive
13232,117870,5.0,5,5,Great food and fast delivery!,Positive
13233,118657,5.0,5,5,Great food and fast delivery!,Positive
13234,113409,5.0,4,4,Amazing experience overall.,Positive
13235,107241,4.0,3,3,Packaging was excellent and food was hot.,Positive
13236,112205,3.0,4,4,"Food was okay, nothing special.",Neutral
13237,118900,2.0,3,1,Very disappointed with the service.,Negative
13238,107325,3.0,2,3,"Food was okay, nothing special.",Neutral
13239,101221,3.0,3,3,,Neutral
13240,115961,4.0,3,3,Packaging was excellent and food was hot.,Positive
13241,117966,5.0,4,5,Best biryani in town!,Positive
13242,113360,5.0,5,5,Best biryani in town!,Positive
13243,101250,2.0,1,3,Very disappointed with the service.,Negative
13244,114091,4.0,3,5,Best biryani in town!,Positive
13245,107635,4.0,4,5,Best biryani in town!,Positive
13246,118528,4.0,5,3,Amazing experience overall.,Positive
13247,113271,2.0,3,1,Delivery took way too long.,Negative
13248,100474,3.0,4,2,Delivery was on time but food was mediocre.,Neutral
13249,112282,5.0,4,4,Great food and fast delivery!,Positive
13250,116316,4.0,6,3,"Loved the taste, will order again.",Positive
13251,117824,3.0,2,2,,Neutral
13252,104903,5.0,5,5,Delivery partner was very polite.,Positive
13253,110540,4.0,5,3,Great food and fast delivery!,Positive
13254,111593,5.0,4,5,"Loved the taste, will order again.",Positive
13255,104237,5.0,5,4,Amazing experience overall.,Positive
13256,114951,1.0,1,2,Food arrived cold and late.,Negative
13257,112085,5.0,4,5,"Loved the taste, will order again.",Positive
13258,118415,4.0,3,3,Amazing experience overall.,Positive
13259,118161,1.0,1,1,Very disappointed with the service.,Negative
13260,116061,1.0,1,1,Order was incomplete.,Negative
13261,118156,5.0,5,5,"Loved the taste, will order again.",Positive
13262,116826,1.0,2,2,Delivery took way too long.,Negative
13263,108142,5.0,5,4,"Loved the taste, will order again.",Positive
13264,116146,1.0,2,1,Delivery took way too long.,Negative
13265,110960,3.0,6,2,Average experience.,Neutral
13266,110878,2.0,3,1,,Negative
13267,115723,5.0,5,4,Amazing experience overall.,Positive
13268,113673,5.0,4,4,"Loved the taste, will order again.",Positive
13269,107203,5.0,5,5,Best biryani in town!,Positive
13270,103472,3.0,2,2,Average experience.,Neutral
13271,101842,5.0,4,4,"Loved the taste, will order again.",Positive
13272,105752,5.0,5,4,"Loved the taste, will order again.",Positive
13273,103995,3.0,4,2,Delivery was on time but food was mediocre.,Neutral
13274,119419,5.0,5,5,"Loved the taste, will order again.",Positive
13275,116024,5.0,5,5,Amazing experience overall.,Positive
13276,104799,4.0,4,5,Delivery partner was very polite.,Positive
13277,105616,3.0,2,4,Delivery was on time but food was mediocre.,Neutral
13278,113751,1.0,1,1,Delivery took way too long.,Negative
13279,116121,4.0,4,3,Packaging was excellent and food was hot.,Positive
13280,113048,5.0,5,4,Delivery partner was very polite.,Positive
13281,112460,3.0,2,2,,Neutral
13282,115726,3.0,4,2,"Food was okay, nothing special.",Neutral
13283,120303,3.0,2,2,,Neutral
13284,115400,3.0,3,2,"Food was okay, nothing special.",Neutral
13285,120090,5.0,5,4,Delivery partner was very polite.,Positive
13286,113945,3.0,3,4,Average experience.,Neutral
13287,109505,5.0,5,5,Delivery partner was very polite.,Positive
13288,119208,3.0,3,3,Delivery was on time but food was mediocre.,Neutral
13289,102121,1.0,2,2,Wrong item delivered.,Negative
13290,103386,3.0,2,3,Average experience.,Neutral
13291,118933,5.0,4,5,Amazing experience overall.,Positive
13292,101091,5.0,5,5,"Loved the taste, will order again.",Positive
13293,100794,5.0,5,5,Packaging was excellent and food was hot.,Positive
13294,109563,3.0,4,4,"Food was okay, nothing special.",Neutral
13295,111258,5.0,4,5,Delivery partner was very polite.,Positive
13296,108736,5.0,4,5,Packaging was excellent and food was hot.,Positive
13297,107547,2.0,1,2,Delivery took way too long.,Negative
13298,120129,3.0,2,2,,Neutral
13299,115012,5.0,5,4,"Loved the taste, will order again.",Positive
13300,117595,5.0,5,4,Delivery partner was very polite.,Positive
13301,105570,3.0,2,3,"Food was okay, nothing special.",Neutral
13302,104399,1.0,1,1,Very disappointed with the service.,Negative
13303,109388,5.0,4,4,Best biryani in town!,Positive
13304,115488,2.0,2,2,Order was incomplete.,Negative
13305,108161,5.0,5,5,Amazing experience overall.,Positive
13306,109209,4.0,4,5,Packaging was excellent and food was hot.,Positive
13307,105853,2.0,1,3,Food arrived cold and late.,Negative
13308,114814,5.0,4,4,Amazing experience overall.,Positive
13309,105129,4.0,3,3,"Loved the taste, will order again.",Positive
13310,116444,1.0,1,1,Very disappointed with the service.,Negative
13311,112606,5.0,5,5,Amazing experience overall.,Positive
13312,101268,5.0,4,5,Delivery partner was very polite.,Positive
13313,102801,5.0,4,5,"Loved the taste, will order again.",Positive
13314,104292,2.0,3,1,Delivery took way too long.,Negative
13315,111062,2.0,1,1,Wrong item delivered.,Negative
13316,105117,2.0,1,3,Food arrived cold and late.,Negative
13317,107788,3.0,3,2,Average experience.,Neutral
13318,114882,5.0,5,4,Amazing experience overall.,Positive
13319,114570,5.0,5,5,Best biryani in town!,Positive
13320,114375,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
13321,103976,4.0,3,5,Best biryani in town!,Positive
13322,111753,2.0,3,3,Wrong item delivered.,Negative
13323,117205,2.0,1,1,Food arrived cold and late.,Negative
13324,109745,2.0,2,2,Wrong item delivered.,Negative
13325,108921,5.0,4,5,"Loved the taste, will order again.",Positive
13326,118852,3.0,4,2,Average experience.,Neutral
13327,103288,4.0,5,5,Best biryani in town!,Positive
13328,116770,4.0,3,4,Delivery partner was very polite.,Positive
13329,105309,2.0,2,2,Food arrived cold and late.,Negative
13330,119134,5.0,4,4,Packaging was excellent and food was hot.,Positive
13331,102774,2.0,2,3,Quality was not up to the mark.,Negative
13332,107251,5.0,5,5,Great food and fast delivery!,Positive
13333,100410,2.0,2,1,Food arrived cold and late.,Negative
13334,113919,2.0,1,1,Very disappointed with the service.,Negative
13335,111147,3.0,3,3,Delivery was on time but food was mediocre.,Neutral
13336,104147,4.0,3,3,Amazing experience overall.,Positive
13337,115472,4.0,5,3,Delivery partner was very polite.,Positive
13338,117713,2.0,2,1,Very disappointed with the service.,Negative
13339,112824,1.0,2,1,Very disappointed with the service.,Negative
13340,100108,1.0,1,2,,Negative
13341,114179,2.0,3,1,Quality was not up to the mark.,Negative
13342,109895,4.0,3,5,Best biryani in town!,Positive
13343,118907,2.0,1,3,Wrong item delivered.,Negative
13344,104174,1.0,1,2,Food arrived cold and late.,Negative
13345,111991,2.0,3,1,Quality was not up to the mark.,Negative
13346,116280,4.0,5,4,Amazing experience overall.,Positive
13347,119246,2.0,2,2,Delivery took way too long.,Negative
13348,112356,4.0,3,3,Packaging was excellent and food was hot.,Positive
13349,112485,3.0,3,4,"Food was okay, nothing special.",Neutral
13350,110814,5.0,4,4,"Loved the taste, will order again.",Positive
13351,119219,1.0,1,1,Order was incomplete.,Negative
13352,105007,5.0,5,5,Packaging was excellent and food was hot.,Positive
13353,105348,4.0,4,4,Best biryani in town!,Positive
13354,102017,3.0,4,2,,Neutral
13355,107956,5.0,5,4,Great food and fast delivery!,Positive
13356,101906,5.0,5,5,"Loved the taste, will order again.",Positive
13357,105410,5.0,4,4,Packaging was excellent and food was hot.,Positive
13358,103936,1.0,2,2,Quality was not up to the mark.,Negative
13359,107992,4.0,4,5,Amazing experience overall.,Positive
13360,101818,4.0,3,5,Delivery partner was very polite.,Positive
13361,104978,5.0,5,5,Packaging was excellent and food was hot.,Positive
13362,116658,4.0,3,4,"Loved the taste, will order again.",Positive
13363,104723,3.0,2,2,Delivery was on time but food was mediocre.,Neutral
13364,108536,2.0,1,2,Food arrived cold and late.,Negative
13365,113622,5.0,4,5,Delivery partner was very polite.,Positive
13366,104062,3.0,2,3,Delivery was on time but food was mediocre.,Neutral
13367,109902,2.0,3,3,Delivery took way too long.,Negative
13368,109238,4.0,4,3,Best biryani in town!,Positive
13369,110348,4.0,3,4,Packaging was excellent and food was hot.,Positive
13370,103311,4.0,4,4,Packaging was excellent and food was hot.,Positive
13371,118506,2.0,1,2,Quality was not up to the mark.,Negative
13372,111736,4.0,3,5,Delivery partner was very polite.,Positive
13373,104954,4.0,3,4,Best biryani in town!,Positive
13374,105655,5.0,5,5,Great food and fast delivery!,Positive
13375,114745,2.0,1,3,Very disappointed with the service.,Negative
13376,119085,5.0,5,5,Best biryani in town!,Positive
13377,106599,5.0,4,5,Best biryani in town!,Positive
13378,116193,2.0,3,1,Order was incomplete.,Negative
13379,110280,5.0,5,5,Amazing experience overall.,Positive
13380,104530,3.0,3,3,Average experience.,Neutral
13381,103986,4.0,3,4,Packaging was excellent and food was hot.,Positive
13382,120240,3.0,4,2,"Food was okay, nothing special.",Neutral
13383,119351,5.0,5,4,Best biryani in town!,Positive
13384,115952,2.0,3,1,Order was incomplete.,Negative
13385,119343,5.0,4,5,Amazing experience overall.,Positive
13386,111059,5.0,5,5,Best biryani in town!,Positive
13387,103681,2.0,3,2,Quality was not up to the mark.,Negative
13388,120340,1.0,1,1,Wrong item delivered.,Negative
13389,120112,5.0,5,4,Packaging was excellent and food was hot.,Positive
